ID,locx_o,locy_o,locx_d,locy_d,mode,time,distance
TG1107,467,127,482,116,TG,4.639617146389597,18.601075237738275
GSD214,417,93,420,92,GSD,4.0379724005455575,3.1622776601683795
TS38,170,357,158,362,TS,5.966261316660063,13.0
TG946,351,82,330,88,TG,4.6212823175859405,21.840329667841555
GG452,339,198,345,200,GG,4.382973103001232,6.324555320336759
TG635,406,105,424,92,TG,6.842246349303183,22.20360331117452
TS61,70,395,66,388,TS,6.629752534800451,8.06225774829855
TS225,425,88,431,91,TS,3.433762890761665,6.708203932499369
GG492,289,187,277,185,GG,5.458770029447916,12.165525060596439
GSD312,320,155,324,153,GSD,3.99051757233112,4.47213595499958
GSD333,343,323,343,321,GSD,7.454430139225739,2.0
TS281,190,343,197,350,TS,6.932572429436847,9.899494936611665
GSD53,353,161,351,157,GSD,6.629953606184605,4.47213595499958
TS680,279,171,284,171,TS,4.177959880898065,5.0
GG744,454,173,457,163,GG,6.111091333497787,10.44030650891055
TS173,60,430,65,417,TS,6.260250223269236,13.92838827718412
TS493,385,292,381,292,TS,5.86252095330589,4.0
GSD62,431,82,434,79,GSD,7.416233475452067,4.242640687119285
TG1163,323,163,334,150,TG,4.894900402937278,17.029386365926403
GSD207,360,307,363,309,GSD,7.957213622331359,3.605551275463989
TG891,252,149,239,141,TG,4.667240924865529,15.264337522473747
GSD33,312,271,317,272,GSD,6.710662701436558,5.0990195135927845
TS537,385,121,378,127,TS,6.232826716514975,9.219544457292887
GG737,385,219,393,216,GG,4.000641293941921,8.54400374531753
GSD112,438,232,437,232,GSD,6.454305180997437,1.0
TG1122,160,404,188,406,TG,6.004286020530547,28.071337695236398
TG1115,459,96,481,94,TG,5.202140595874625,22.090722034374522
GG128,278,115,275,120,GG,5.071277682781412,5.830951894845301
TG817,467,127,484,113,TG,5.415142672025925,22.02271554554524
TG595,405,107,413,100,TG,4.732265060647949,10.63014581273465
TS223,236,344,246,343,TS,4.934257006616146,10.04987562112089
GG503,237,209,237,219,GG,6.209545662035238,10.0
GG690,341,199,348,198,GG,6.204651515302005,7.0710678118654755
GG600,315,162,326,159,GG,6.576560060726372,11.40175425099138
TS214,152,403,137,399,TS,6.097541318091919,15.524174696260024
GG358,221,336,212,338,GG,6.718178236312724,9.219544457292887
GSD286,223,386,223,390,GSD,5.392627226217801,4.0
GG279,332,86,346,85,GG,7.669830038837089,14.035668847618199
TS458,228,432,222,430,TS,4.518957950706474,6.324555320336759
GSD160,365,136,368,130,GSD,7.50986063769367,6.708203932499369
GSD174,287,133,288,129,GSD,6.4498732881879,4.123105625617661
GG298,475,71,465,65,GG,7.2723255591296265,11.661903789690601
GG633,258,433,253,443,GG,5.861133252230125,11.180339887498949
GG468,469,67,466,65,GG,4.1483244400911765,3.605551275463989
TG1190,278,408,277,390,TG,4.405855328444458,18.027756377319946
GSD353,291,340,289,343,GSD,5.902272514059966,3.605551275463989
GSD116,442,129,444,130,GSD,5.382881776334257,2.23606797749979
TG1167,315,170,326,154,TG,6.256630551661698,19.4164878389476
TS644,66,335,67,345,TS,5.529661807572768,10.04987562112089
GG79,360,217,359,206,GG,6.369983942221211,11.045361017187261
GG501,399,142,395,139,GG,5.237855447807926,5.0
GSD1,244,201,243,208,GSD,6.164009650884836,7.0710678118654755
GG452,333,201,339,198,GG,5.979800518656427,6.708203932499369
TG678,361,321,375,304,TG,5.162523523895048,22.02271554554524
GG551,481,87,480,78,GG,4.956267688746685,9.055385138137417
GSD30,343,253,344,248,GSD,6.668244551699134,5.0990195135927845
TS483,104,286,99,296,TS,5.372783465949759,11.180339887498949
GG325,396,132,396,137,GG,5.189595331927801,5.0
GSD25,467,175,468,170,GSD,6.8607167986007624,5.0990195135927845
GSD396,402,307,401,303,GSD,6.389509209192944,4.123105625617661
GG694,326,203,323,202,GG,4.71949948997748,3.1622776601683795
GSD297,281,146,284,144,GSD,6.714234531239228,3.605551275463989
TG697,137,398,111,392,TG,5.79061601288374,26.68332812825267
TS191,222,346,214,346,TS,4.913253814043048,8.0
TS742,201,406,210,405,TS,5.870554057419245,9.055385138137417
GSD56,337,77,334,74,GSD,4.438095104731358,4.242640687119285
GSD338,325,311,326,307,GSD,5.613183285645198,4.123105625617661
GG245,246,258,238,257,GG,6.087194019517025,8.06225774829855
GSD227,280,76,276,76,GSD,6.665502083722969,4.0
GG176,431,164,432,163,GG,5.817000906245397,1.4142135623730951
TG534,315,172,296,173,TG,5.691332170678921,19.026297590440446
TS667,182,356,193,353,TS,3.4781425645495876,11.40175425099138
GSD151,354,325,350,326,GSD,6.436631731275014,4.123105625617661
TG194,434,99,413,116,TG,6.002715687880322,27.018512172212592
TG1087,351,82,334,88,TG,4.361308612531135,18.027756377319946
GSD207,357,302,356,307,GSD,5.656972109314456,5.0990195135927845
GG712,388,294,385,302,GG,5.390153106528795,8.54400374531753
GSD322,468,159,465,157,GSD,7.584304924770531,3.605551275463989
TS570,160,405,150,403,TS,5.325861772398945,10.198039027185569
GSD198,253,188,252,186,GSD,4.591472872586646,2.23606797749979
TG815,482,115,464,126,TG,6.360881484487128,21.095023109728988
GG250,430,168,430,175,GG,3.830272242616193,7.0
GG471,250,198,262,192,GG,6.252057650850588,13.416407864998739
TS547,319,172,317,168,TS,6.338533385899006,4.47213595499958
TG714,251,160,285,170,TG,7.940163702885368,35.4400902933387
GG240,256,433,249,433,GG,4.9512546838167,7.0
GG510,272,315,266,315,GG,4.979089414727497,6.0
GG685,254,138,260,143,GG,5.952637679344061,7.810249675906654
GG323,275,382,275,391,GG,6.077724826950941,9.0
GG234,303,101,309,94,GG,4.6203666390548825,9.219544457292887
TG219,234,144,219,155,TG,5.191630586074212,18.601075237738275
GG525,286,158,278,159,GG,5.61789648590447,8.06225774829855
TS182,228,165,234,169,TS,4.430367034376573,7.211102550927978
GG607,359,309,357,320,GG,5.385655526542539,11.180339887498949
GG153,357,217,362,223,GG,4.777709964025302,7.810249675906654
TG436,78,400,93,393,TG,6.087274929818548,16.55294535724685
TS380,84,403,83,394,TS,6.651737340617661,9.055385138137417
TS87,318,170,323,165,TS,6.571778701624957,7.0710678118654755
TS262,264,159,258,156,TS,5.483647889994128,6.708203932499369
TS630,66,419,59,429,TS,5.3803136022258995,12.206555615733702
GG224,358,222,353,229,GG,3.8157511336221415,8.602325267042627
GG537,283,111,276,119,GG,6.1468115531719825,10.63014581273465
GG715,317,87,326,88,GG,5.097472881197334,9.055385138137417
TG74,290,297,276,319,TG,5.664936516020598,26.076809620810597
GSD383,322,150,324,148,GSD,6.986966645000775,2.8284271247461903
TG810,371,309,351,322,TG,5.7110532024492295,23.853720883753127
TG13,307,172,312,174,TG,3.649711039490111,5.385164807134504
GSD123,338,255,337,259,GSD,5.7969770500790645,4.123105625617661
TG1136,364,317,348,322,TG,4.158021926462464,16.76305461424021
GSD97,326,232,327,239,GSD,5.183977611184407,7.0710678118654755
TG506,319,191,315,207,TG,4.7922934713306375,16.492422502470642
GG679,408,217,399,215,GG,4.368415106586115,9.219544457292887
TG1018,438,92,463,93,TG,6.015810749805759,25.019992006393608
TG704,221,161,216,154,TG,4.952233167081063,8.602325267042627
TS548,327,173,337,174,TS,4.808822162187301,10.04987562112089
TS635,427,221,440,223,TS,5.928766002018054,13.152946437965905
TS138,308,205,315,205,TS,5.6392641540584885,7.0
GSD211,335,114,331,120,GSD,7.084765888256309,7.211102550927978
TS357,386,273,385,266,TS,3.6532325373766774,7.0710678118654755
TS772,75,394,84,396,TS,5.688628331112667,9.219544457292887
TG770,307,172,328,172,TG,8.332347101066713,21.0
TG1198,226,346,247,343,TG,4.706071615342172,21.213203435596427
GSD163,152,311,153,311,GSD,5.7394745171580155,1.0
TG806,298,105,330,87,TG,8.97894917995536,36.71511950137164
TS777,476,94,469,95,TS,6.35604461522809,7.0710678118654755
GSD79,263,331,259,331,GSD,7.204845251529868,4.0
TS396,278,121,268,132,TS,5.587394563076263,14.866068747318506
TS636,371,311,365,318,TS,5.977899244960797,9.219544457292887
GSD246,354,134,359,132,GSD,4.2771037573338315,5.385164807134504
GG282,281,451,276,453,GG,4.761208469524554,5.385164807134504
TS392,175,223,177,214,TS,5.476981239858638,9.219544457292887
GSD371,334,323,335,328,GSD,5.586673110517239,5.0990195135927845
TS368,254,476,260,490,TS,5.8353115714010215,15.231546211727817
TG277,308,243,315,226,TG,5.139230239103801,18.384776310850235
TS716,331,214,342,217,TS,5.067158674972672,11.40175425099138
GSD129,273,408,278,408,GSD,6.088602904973918,5.0
TS238,236,141,229,147,TS,5.705640507602334,9.219544457292887
GG83,511,162,520,162,GG,6.591242204774126,9.0
TG529,365,134,361,121,TG,5.967744149819842,13.601470508735444
TS636,376,302,371,311,TS,5.594760043365558,10.295630140987
TS260,461,97,470,95,TS,6.64713858732936,9.219544457292887
TS191,240,344,222,346,TS,6.453458050809636,18.110770276274835
TG83,271,351,275,374,TG,5.825211063987416,23.345235059857504
TG702,271,351,277,380,TG,7.091722819090454,29.614185789921695
GSD131,266,130,264,125,GSD,6.960079718272646,5.385164807134504
GG35,461,186,455,183,GG,4.455426382948774,6.708203932499369
TS531,116,395,128,398,TS,6.132624582205192,12.36931687685298
GG753,272,442,263,434,GG,6.075542686706254,12.041594578792296
GSD190,290,357,290,359,GSD,4.87076634200174,2.0
TG1169,308,330,284,319,TG,7.554235529613043,26.40075756488817
TS285,240,437,244,439,TS,5.08087506641043,4.47213595499958
GG262,249,198,241,194,GG,5.926388602991722,8.94427190999916
TG40,309,241,315,212,TG,8.45909143643265,29.614185789921695
GSD175,509,156,507,157,GSD,6.70370393480442,2.23606797749979
TS282,430,100,444,96,TS,7.562114671282369,14.560219778561036
TS562,256,148,274,147,TS,6.548256158128524,18.027756377319946
GSD9,512,153,508,153,GSD,5.73915438504703,4.0
GG338,412,82,416,76,GG,5.410095226772402,7.211102550927978
TG865,132,399,118,392,TG,4.0638693269940145,15.652475842498529
GSD78,305,90,305,82,GSD,6.87010350840622,8.0
GSD174,294,118,294,116,GSD,6.484311529629771,2.0
TG302,340,147,323,162,TG,5.992477711749405,22.67156809750927
TS73,382,276,385,270,TS,4.658629820093784,6.708203932499369
TS782,354,82,349,85,TS,5.845057216601114,5.830951894845301
GSD217,391,175,392,174,GSD,3.6907409459448406,1.4142135623730951
TG1094,299,173,285,168,TG,4.076615920963573,14.866068747318506
GG646,216,203,221,200,GG,6.261804266906889,5.830951894845301
GG467,263,167,263,162,GG,4.592605272452748,5.0
TG1197,399,112,420,93,TG,5.765980648364674,28.319604517012593
GG329,249,231,244,238,GG,6.186920548087382,8.602325267042627
GG153,356,195,358,203,GG,6.683682709492556,8.246211251235321
TG926,399,112,389,121,TG,4.665813977001967,13.45362404707371
TS517,245,439,254,440,TS,7.452510199594736,9.055385138137417
TG376,447,97,460,96,TG,3.8449232454931295,13.038404810405298
GG256,415,45,422,48,GG,5.697633591410378,7.615773105863909
TS295,271,350,265,341,TS,6.00858487799875,10.816653826391969
TG38,277,122,266,135,TG,4.151668874617587,17.029386365926403
GSD149,189,407,193,408,GSD,7.074037370964746,4.123105625617661
TS254,92,411,86,403,TS,6.868942578686765,10.0
GG680,322,121,313,124,GG,5.248649256222087,9.486832980505138
GSD370,154,275,158,275,GSD,6.026535677781087,4.0
GSD279,520,181,514,183,GSD,6.546187691004896,6.324555320336759
GSD162,441,258,441,254,GSD,5.7505421116260536,4.0
TS363,449,96,445,95,TS,3.955700454435581,4.123105625617661
GSD291,146,346,143,342,GSD,7.352722606951801,5.0
GSD87,345,414,348,416,GSD,7.391013993251871,3.605551275463989
TS582,464,94,456,97,TS,5.306284615646327,8.54400374531753
GSD255,523,154,516,153,GSD,6.4991670502402386,7.0710678118654755
TG136,243,162,219,159,TG,5.622913137135157,24.186773244895647
GG159,392,216,402,215,GG,5.376568144238195,10.04987562112089
GSD59,484,199,484,197,GSD,4.658457426047391,2.0
TS309,323,329,313,334,TS,4.464799337227111,11.180339887498949
GG549,294,158,300,159,GG,5.541685610304222,6.082762530298219
TS153,419,94,413,100,TS,5.308425418581375,8.48528137423857
GSD175,511,153,516,150,GSD,6.93733783035286,5.830951894845301
TS462,98,412,93,414,TS,5.972187855977555,5.385164807134504
GSD57,430,94,433,90,GSD,6.067776287397525,5.0
TS687,383,125,372,127,TS,7.890021497539205,11.180339887498949
TS221,456,97,451,97,TS,3.951179066623979,5.0
GSD216,366,213,371,213,GSD,5.70684250996127,5.0
TS463,107,268,105,279,TS,5.859273407497078,11.180339887498949
TS269,387,132,380,139,TS,5.577314577532791,9.899494936611665
GSD32,337,258,338,262,GSD,7.1941048365386,4.123105625617661
GSD388,372,215,367,217,GSD,6.336327762875895,5.385164807134504
GSD245,276,287,276,283,GSD,5.081382201641921,4.0
GSD172,184,367,184,363,GSD,5.837298818676164,4.0
GSD118,166,406,170,409,GSD,6.898367822566172,5.0
GSD270,352,75,356,72,GSD,5.361491112841172,5.0
TG117,478,94,464,94,TG,4.304571219693445,14.0
TG133,418,93,398,113,TG,5.95018903568144,28.284271247461902
GSD330,320,350,319,349,GSD,5.729043529992765,1.4142135623730951
TG579,330,152,353,140,TG,5.588585160054745,25.942243542145693
TS537,396,117,385,121,TS,5.576829841198515,11.704699910719626
GG92,298,197,296,192,GG,6.30186352760382,5.385164807134504
TS154,334,88,324,88,TS,6.282340296655033,10.0
TS147,162,407,145,401,TS,7.274030043629647,18.027756377319946
GSD365,419,259,420,254,GSD,6.602314488849002,5.0990195135927845
GG150,75,381,72,387,GG,5.605872753182731,6.708203932499369
GG712,385,302,390,305,GG,6.240179061934264,5.830951894845301
TS768,318,173,307,171,TS,6.187191590723389,11.180339887498949
GG176,431,181,432,173,GG,6.173203974438222,8.06225774829855
TS370,182,406,172,406,TS,5.229875488734068,10.0
TS482,226,166,236,167,TS,5.466019828756915,10.04987562112089
TG898,372,308,386,282,TG,7.251712208071122,29.5296461204668
GG188,253,338,263,340,GG,6.924961163229969,10.198039027185569
TS678,136,400,141,400,TS,3.4933884657901144,5.0
TS184,454,169,462,163,TS,5.778672961913179,10.0
GSD182,406,173,408,174,GSD,6.790108896788954,2.23606797749979
TS585,107,266,106,248,TS,7.018172466469894,18.027756377319946
GSD229,352,336,356,338,GSD,7.241377165715349,4.47213595499958
GG539,332,167,337,175,GG,5.620976770628641,9.433981132056603
TS764,152,403,160,405,TS,5.3082834013408045,8.246211251235321
TG961,457,97,484,92,TG,5.99968321755305,27.459060435491963
TS274,476,98,469,95,TS,5.572811014970345,7.615773105863909
TS77,270,350,266,339,TS,5.991520038413533,11.704699910719626
TG42,228,165,257,164,TG,7.081389708124357,29.017236257093817
GG576,303,207,314,209,GG,6.860970027655462,11.180339887498949
TS389,458,97,448,98,TS,7.032726895453031,10.04987562112089
GSD241,288,150,290,149,GSD,5.587727507887813,2.23606797749979
GSD216,351,215,356,216,GSD,6.6351300925120995,5.0990195135927845
GSD300,278,303,280,299,GSD,5.731651587075767,4.47213595499958
GG643,346,168,348,162,GG,5.712431011340304,6.324555320336759
GSD186,357,92,358,96,GSD,5.393379092896769,4.123105625617661
TS179,253,192,246,191,TS,6.035012204409789,7.0710678118654755
GG739,404,114,412,109,GG,6.0983302748780055,9.433981132056603
TG772,272,169,294,172,TG,6.136598891093997,22.20360331117452
TS269,394,151,389,144,TS,5.638165191714872,8.602325267042627
GG595,359,251,359,262,GG,8.02688984963262,11.0
GG182,313,124,321,123,GG,3.9849626847170114,8.06225774829855
TG57,217,426,238,437,TG,4.958817919890471,23.706539182259394
TS564,247,348,244,343,TS,6.283752162742186,5.830951894845301
GG363,436,74,433,85,GG,7.972378988046806,11.40175425099138
TS233,83,393,70,396,TS,6.016234273738184,13.341664064126334
TS443,255,148,258,146,TS,3.435193753059419,3.605551275463989
GSD175,516,150,521,150,GSD,6.372329476694162,5.0
GSD180,460,116,460,115,GSD,4.001643519134426,1.0
TS712,394,156,390,145,TS,6.116649544131071,11.704699910719626
GSD216,347,213,351,215,GSD,4.967976396601256,4.47213595499958
TS307,205,421,212,425,TS,4.858041854505865,8.06225774829855
GSD76,186,317,185,321,GSD,5.251459413412022,4.123105625617661
TS658,433,91,441,93,TS,5.655927760114205,8.246211251235321
GSD211,338,117,335,114,GSD,6.071964292581495,4.242640687119285
GG550,486,162,497,162,GG,7.366667128673143,11.0
GSD307,367,143,366,148,GSD,3.546049103388377,5.0990195135927845
TG45,161,405,190,407,TG,6.210662363074369,29.068883707497267
GSD280,368,359,365,357,GSD,5.6552150590093095,3.605551275463989
GSD262,526,169,526,171,GSD,4.480783540320205,2.0
TG791,361,321,348,323,TG,3.5361457102052354,13.152946437965905
GSD116,442,124,442,129,GSD,6.435129629948841,5.0
GSD287,381,295,379,299,GSD,5.071801786837426,4.47213595499958
GSD125,226,373,227,376,GSD,6.666572192183757,3.1622776601683795
TS784,432,166,434,176,TS,4.5007116691930085,10.198039027185569
GSD150,416,187,414,192,GSD,6.709263429055145,5.385164807134504
TG364,265,147,292,142,TG,7.39573300795918,27.459060435491963
GSD13,273,321,272,319,GSD,4.525767756744912,2.23606797749979
GG645,236,145,242,141,GG,9.234772106340332,7.211102550927978
TG243,211,346,183,356,TG,6.510264812128444,29.732137494637012
GG649,289,192,294,190,GG,4.582334951496433,5.385164807134504
GG182,307,139,308,133,GG,4.4228583604493785,6.082762530298219
TS772,89,409,80,403,TS,4.999678130088281,10.816653826391969
TS408,343,121,359,121,TS,6.010923869751493,16.0
TG987,271,351,275,373,TG,5.843666268103309,22.360679774997898
GSD274,321,128,321,129,GSD,5.14345477176871,1.0
TG361,266,340,276,322,TG,4.897266493038899,20.591260281974
GG359,215,486,219,477,GG,6.280986289464184,9.848857801796104
GG298,452,78,455,82,GG,5.560189967439442,5.0
TG260,309,171,319,164,TG,5.907516591450858,12.206555615733702
TG370,420,92,442,93,TG,5.785921097815434,22.02271554554524
TS441,476,161,492,161,TS,6.17257727381342,16.0
TG79,287,171,300,174,TG,5.638452383301935,13.341664064126334
GSD274,318,109,318,113,GSD,5.755011248557178,4.0
TS602,395,151,408,154,TS,5.6067731055781564,13.341664064126334
TG521,228,345,258,341,TG,5.835991145439206,30.265491900843113
TS36,108,396,124,396,TS,7.209464537462932,16.0
GG759,368,304,358,304,GG,5.4611327807266985,10.0
GSD381,428,118,432,117,GSD,3.990476761140133,4.123105625617661
GSD385,311,168,308,171,GSD,4.815558011427822,4.242640687119285
GSD338,326,307,326,303,GSD,5.967790552031158,4.0
TG635,424,92,442,94,TG,5.078326586307941,18.110770276274835
TS734,485,162,471,162,TS,7.213744472758169,14.0
GSD272,289,228,290,230,GSD,4.711119955102777,2.23606797749979
TS321,430,153,431,166,TS,6.985098543315343,13.038404810405298
TG1038,437,92,438,97,TG,4.036685998608637,5.0990195135927845
GG423,438,51,437,62,GG,6.653857726868553,11.045361017187261
TS189,469,94,461,95,TS,5.352583164739594,8.06225774829855
GG611,127,350,128,346,GG,3.7658804477591463,4.123105625617661
TS741,81,393,87,404,TS,6.869521072645526,12.529964086141668
TS180,455,96,461,95,TS,4.889330958907731,6.082762530298219
TS43,110,258,106,258,TS,7.2491573267118845,4.0
GG721,195,391,195,404,GG,6.515236980292038,13.0
GG656,254,196,249,192,GG,5.938098504956039,6.4031242374328485
TG885,451,98,432,91,TG,4.996201380221009,20.248456731316587
GG707,395,124,391,126,GG,3.954712356050422,4.47213595499958
GG435,272,112,273,119,GG,5.882491765619648,7.0710678118654755
TG982,134,399,120,395,TG,3.720718263786167,14.560219778561036
GSD150,418,186,416,187,GSD,6.056465736549061,2.23606797749979
GSD323,380,149,381,149,GSD,4.099863422118588,1.0
GSD77,235,451,230,446,GSD,7.711113021057805,7.0710678118654755
TS26,176,411,168,408,TS,4.381409959361564,8.54400374531753
GSD148,468,204,472,204,GSD,4.684082862716681,4.0
GG579,363,122,356,125,GG,6.722889876636807,7.615773105863909
GSD284,131,418,125,415,GSD,7.853525397381457,6.708203932499369
GG469,392,176,399,178,GG,5.511079349374856,7.280109889280518
GSD289,332,323,332,322,GSD,5.9999653755499835,1.0
TS258,447,175,454,169,TS,6.13676799973649,9.219544457292887
TS162,207,405,195,409,TS,5.225777563611992,12.649110640673518
TG382,465,94,475,95,TG,4.510830611091887,10.04987562112089
TS107,358,322,354,336,TS,7.5717482560740015,14.560219778561036
GG611,120,374,125,368,GG,4.919448115598355,7.810249675906654
TS206,389,122,393,130,TS,5.272236608246517,8.94427190999916
GG371,346,84,335,86,GG,6.774227809221298,11.180339887498949
GG568,367,216,365,226,GG,5.659796923273097,10.198039027185569
GSD205,327,230,327,227,GSD,4.8882782793562285,3.0
GG162,352,197,358,202,GG,7.38447053687635,7.810249675906654
TS49,441,223,456,224,TS,6.787397931252539,15.033296378372908
TG1110,433,160,435,178,TG,4.54368642081233,18.110770276274835
GSD163,153,301,152,305,GSD,6.719558263947267,4.123105625617661
GSD222,390,166,386,163,GSD,6.984847389226321,5.0
TG668,160,405,131,398,TG,7.641908109838384,29.832867780352597
GG191,389,97,376,104,GG,7.296567753339577,14.7648230602334
TG1165,354,139,383,125,TG,7.731551283458199,32.202484376209235
TS79,472,95,465,96,TS,4.172860113516671,7.0710678118654755
GG469,421,179,429,174,GG,7.4141555554255945,9.433981132056603
TS304,102,286,100,293,TS,4.292298079645484,7.280109889280518
GG708,219,213,215,206,GG,5.006282560939875,8.06225774829855
GSD322,464,159,465,162,GSD,6.150405587349329,3.1622776601683795
TS51,381,272,386,262,TS,5.863828379912551,11.180339887498949
GSD128,176,411,177,412,GSD,4.814532336663376,1.4142135623730951
TS306,226,346,212,346,TS,6.89670995630164,14.0
TG1042,226,164,207,168,TG,4.728836371847466,19.4164878389476
GSD197,144,358,140,361,GSD,7.416394956333189,5.0
GSD76,192,350,190,353,GSD,5.992662816271036,3.605551275463989
GG214,436,194,437,190,GG,4.403600304097127,4.123105625617661
GG602,462,63,469,67,GG,4.364957538488902,8.06225774829855
GSD370,164,274,167,272,GSD,5.207776735110922,3.605551275463989
TS105,392,121,384,123,TS,6.774682668009357,8.246211251235321
TS227,276,375,273,363,TS,6.022940680707103,12.36931687685298
GG242,362,223,368,223,GG,5.334125903055021,6.0
GSD299,363,268,362,272,GSD,3.7036447499666583,4.123105625617661
GSD361,290,333,293,335,GSD,5.53748369539449,3.605551275463989
GSD7,384,352,383,352,GSD,5.038425150743414,1.0
GG2,353,129,354,123,GG,4.37950313704959,6.082762530298219
GG246,475,162,467,162,GG,5.679925639792574,8.0
TS67,403,108,415,96,TS,8.578957002047488,16.97056274847714
GG55,324,315,317,316,GG,6.02564313065804,7.0710678118654755
GG563,431,93,422,92,GG,5.636371815912156,9.055385138137417
TG772,294,172,305,176,TG,3.9398793956428344,11.704699910719626
TS137,262,332,252,338,TS,5.662169337202766,11.661903789690601
TS134,295,174,305,174,TS,6.657676697528944,10.0
GSD327,359,405,356,408,GSD,5.28278432771209,4.242640687119285
TS435,86,402,98,416,TS,8.442146936164157,18.439088914585774
GG629,261,123,271,119,GG,6.567465065027516,10.770329614269007
GSD95,400,313,402,309,GSD,4.785800340131477,4.47213595499958
TG37,390,123,376,132,TG,6.29342977538527,16.64331697709324
GSD295,91,386,91,384,GSD,7.289688027727578,2.0
TS515,276,458,285,461,TS,5.394472025656109,9.486832980505138
GG121,256,162,264,159,GG,6.92845329925497,8.54400374531753
TS87,307,177,314,172,TS,5.7969218133487495,8.602325267042627
TS532,194,194,199,187,TS,4.793527641451311,8.602325267042627
TG821,278,412,276,389,TG,6.529474936199211,23.08679276123039
GG672,321,199,325,195,GG,5.776794352925645,5.656854249492381
GG148,306,168,305,160,GG,6.245675337893648,8.06225774829855
GSD76,172,348,172,344,GSD,6.1016793591437875,4.0
TG477,351,322,371,308,TG,6.239537205157053,24.413111231467404
TG1085,226,346,238,343,TG,3.2017786787679454,12.36931687685298
TS785,214,345,200,350,TS,5.770571426880188,14.866068747318506
GSD160,362,138,365,136,GSD,6.021094933539885,3.605551275463989
GSD146,323,250,327,249,GSD,6.237276041263836,4.123105625617661
TS398,412,219,426,220,TS,6.26561512171536,14.035668847618199
TS496,471,161,485,161,TS,5.447489036970239,14.0
TG606,321,87,347,83,TG,6.790775107697844,26.30589287593181
TS681,83,387,90,391,TS,3.6930090179192074,8.06225774829855
TS156,91,327,79,330,TS,6.398895411708322,12.36931687685298
GG295,332,203,323,203,GG,6.641186626777923,9.0
TG621,315,172,337,174,TG,5.681779211680436,22.090722034374522
TS291,201,419,191,414,TS,6.0069126873270555,11.180339887498949
TG993,306,331,319,333,TG,3.9338893577380007,13.152946437965905
TS193,281,318,279,315,TS,5.469753582105607,3.605551275463989
TG1112,160,405,138,399,TG,5.123416398438735,22.80350850198276
TS763,123,370,135,369,TS,4.7569417220141474,12.041594578792296
GSD216,371,213,374,216,GSD,7.582235573691825,4.242640687119285
GSD373,364,261,364,268,GSD,6.376971034451962,7.0
GSD311,151,404,154,409,GSD,5.133950747739995,5.830951894845301
TS399,350,82,346,84,TS,4.95970098606502,4.47213595499958
GSD244,232,157,231,156,GSD,4.979541099250249,1.4142135623730951
GG518,474,127,467,124,GG,5.980570555038782,7.615773105863909
GSD360,234,376,238,373,GSD,6.85344879008494,5.0
GG746,299,186,300,195,GG,5.699422264247863,9.055385138137417
TG589,379,137,398,128,TG,6.549566374966301,21.02379604162864
TS498,269,169,268,162,TS,4.962677555845346,7.0710678118654755
GG247,366,217,370,211,GG,5.045171383108702,7.211102550927978
GG232,356,78,360,72,GG,5.811305179345746,7.211102550927978
GG403,443,215,435,219,GG,7.158828819822579,8.94427190999916
TG1111,409,103,393,119,TG,6.082789155933759,22.627416997969522
TG649,418,95,430,90,TG,6.094872920835499,13.0
GG745,287,187,296,192,GG,5.021833554834753,10.295630140987
GG239,271,330,276,321,GG,6.574542828888925,10.295630140987
TS213,100,389,117,393,TS,7.069252046199825,17.46424919657298
TS248,211,174,203,177,TS,5.526784496046364,8.54400374531753
GG322,265,344,260,349,GG,4.338531005126226,7.0710678118654755
GG756,457,166,459,158,GG,6.413364981160976,8.246211251235321
TG147,216,159,223,150,TG,5.410763763121133,11.40175425099138
TG326,104,278,100,294,TG,4.487511970105152,16.492422502470642
TS793,106,271,103,273,TS,6.252869918174204,3.605551275463989
GSD117,440,234,437,233,GSD,4.4008254241804305,3.1622776601683795
TG22,432,91,430,101,TG,6.173092338618228,10.198039027185569
GSD224,449,123,450,122,GSD,5.643567236142218,1.4142135623730951
GG243,230,148,237,145,GG,6.203754679616817,7.615773105863909
GSD15,343,318,338,318,GSD,5.977876915229714,5.0
GSD206,146,397,144,395,GSD,4.782147831913058,2.8284271247461903
GSD95,403,301,404,295,GSD,6.861649907043422,6.082762530298219
GSD62,448,96,446,95,GSD,5.876312975843653,2.23606797749979
TG264,275,374,267,344,TG,7.182882279545838,31.04834939252005
GSD367,526,150,525,152,GSD,6.5328539420545795,2.23606797749979
TS690,258,153,262,147,TS,6.286921228731565,7.211102550927978
GSD95,404,291,405,285,GSD,6.093138362784444,6.082762530298219
TS611,202,411,210,417,TS,5.141379857288884,10.0
TS468,136,244,142,241,TS,4.602112172202215,6.708203932499369
TG843,487,92,497,82,TG,3.8605733196910625,14.142135623730951
GSD341,548,144,544,141,GSD,5.683794728671035,5.0
GSD219,380,105,380,101,GSD,6.771146265268001,4.0
GSD325,423,131,424,134,GSD,5.5784740584335495,3.1622776601683795
TS319,273,171,282,171,TS,6.260440647123968,9.0
GSD147,418,77,421,79,GSD,6.417774497038522,3.605551275463989
TG1186,271,130,283,113,TG,4.655080451734906,20.808652046684813
GSD228,251,300,255,303,GSD,4.790454190552978,5.0
TS296,429,145,435,137,TS,6.099757484830515,10.0
GSD32,338,262,337,265,GSD,5.494385691939911,3.1622776601683795
TS154,311,94,302,102,TS,5.288321988929926,12.041594578792296
